2026-02-02 05:26:37,583 INFO No new data needed (start 2026-02-03 > end 2026-02-02)
2026-02-02 05:26:37,584 INFO Shriram Pistons (SHRIPISTON.NS): no new data to download
2026-02-02 05:26:37,638 INFO No new data needed (start 2026-02-03 > end 2026-02-02)
2026-02-02 05:26:37,639 INFO Nifty 50 Index (^NSEI): no new data to download
2026-02-02 05:26:37,665 INFO No new data needed (start 2026-02-03 > end 2026-02-02)
2026-02-02 05:26:37,666 INFO Blue Jet Healthcare (BLUEJET.NS): no new data to download
2026-02-02 05:26:37,699 INFO No new data needed (start 2026-02-03 > end 2026-02-02)
2026-02-02 05:26:37,700 INFO Windlas Biotech (WINDLAS.NS): no new data to download
2026-02-04 03:08:42,675 INFO No new data needed (start 2026-02-03 > end 2026-02-02)
2026-02-04 03:08:42,678 INFO Fusion Finance (FUSION.NS): no new data to download
2026-02-04 03:08:42,783 INFO No new data needed (start 2026-02-03 > end 2026-02-02)
2026-02-04 03:08:42,786 INFO SGS (SYRMA.NS): no new data to download
2026-02-04 03:08:42,915 INFO No new data needed (start 2026-02-03 > end 2026-02-02)
2026-02-04 03:08:42,916 INFO Reliance (RELIANCE.NS): no new data to download
2026-02-04 03:08:42,999 INFO No new data needed (start 2026-02-03 > end 2026-02-02)
2026-02-04 03:08:43,001 INFO Tatva Chintan (TATVA.NS): no new data to download
2026-02-04 03:08:43,013 INFO Zomato (ZOMATO.NS): downloading 2016-02-05 to 2026-02-02 (inclusive)
2026-02-04 03:08:45,817 INFO Zomato (ZOMATO.NS): no new data returned for 2016-02-05 to 2026-02-02
2026-02-04 03:08:45,992 INFO No new data needed (start 2026-02-03 > end 2026-02-02)
2026-02-04 03:08:45,995 INFO Gabriel (GABRIEL.NS): no new data to download
2026-02-04 03:08:46,162 INFO No new data needed (start 2026-02-03 > end 2026-02-02)
2026-02-04 03:08:46,166 INFO Narayan Rudra (NH.NS): no new data to download
2026-02-04 03:08:46,355 INFO No new data needed (start 2026-02-03 > end 2026-02-02)
2026-02-04 03:08:46,359 INFO Laurus Labs (LAURUSLABS.NS): no new data to download
2026-02-04 03:08:46,603 INFO No new data needed (start 2026-02-03 > end 2026-02-02)
2026-02-04 03:08:46,605 INFO BHEL (BHEL.NS): no new data to download
2026-02-04 03:08:47,053 INFO No new data needed (start 2026-02-03 > end 2026-02-02)
2026-02-04 03:08:47,057 INFO Bank of Maharashtra (MAHABANK.NS): no new data to download
2026-02-04 03:08:47,351 INFO No new data needed (start 2026-02-03 > end 2026-02-02)
2026-02-04 03:08:47,353 INFO Shriram Finance (SHRIRAMFIN.NS): no new data to download
2026-02-04 03:08:47,978 INFO No new data needed (start 2026-02-03 > end 2026-02-02)
2026-02-04 03:08:47,990 INFO Shriram Pistons (SHRIPISTON.NS): no new data to download
2026-02-04 03:08:48,303 INFO No new data needed (start 2026-02-03 > end 2026-02-02)
2026-02-04 03:08:48,308 INFO Nifty 50 Index (^NSEI): no new data to download
2026-02-04 03:08:48,550 INFO No new data needed (start 2026-02-03 > end 2026-02-02)
2026-02-04 03:08:48,555 INFO Blue Jet Healthcare (BLUEJET.NS): no new data to download
2026-02-04 03:08:48,719 INFO No new data needed (start 2026-02-03 > end 2026-02-02)
2026-02-04 03:08:48,727 INFO Windlas Biotech (WINDLAS.NS): no new data to download
2026-02-04 05:32:46,470 INFO Fusion Finance (FUSION.NS): downloading 2026-02-03 to 2026-02-03 (inclusive)
2026-02-04 05:32:48,599 INFO SGS (SYRMA.NS): downloading 2026-02-03 to 2026-02-03 (inclusive)
2026-02-04 05:32:49,835 INFO Reliance (RELIANCE.NS): downloading 2026-02-03 to 2026-02-03 (inclusive)
2026-02-04 05:32:51,275 INFO Tatva Chintan (TATVA.NS): downloading 2026-02-03 to 2026-02-03 (inclusive)
2026-02-04 05:32:52,467 INFO Zomato (ZOMATO.NS): downloading 2016-02-06 to 2026-02-03 (inclusive)
2026-02-04 05:32:53,434 INFO Zomato (ZOMATO.NS): no new data returned for 2016-02-06 to 2026-02-03
2026-02-04 05:32:53,539 INFO Gabriel (GABRIEL.NS): downloading 2026-02-03 to 2026-02-03 (inclusive)
2026-02-04 05:32:54,823 INFO Narayan Rudra (NH.NS): downloading 2026-02-03 to 2026-02-03 (inclusive)
2026-02-04 05:32:55,909 INFO Laurus Labs (LAURUSLABS.NS): downloading 2026-02-03 to 2026-02-03 (inclusive)
2026-02-04 05:32:57,105 INFO BHEL (BHEL.NS): downloading 2026-02-03 to 2026-02-03 (inclusive)
2026-02-04 05:32:58,352 INFO Bank of Maharashtra (MAHABANK.NS): downloading 2026-02-03 to 2026-02-03 (inclusive)
2026-02-04 05:32:59,430 INFO Shriram Finance (SHRIRAMFIN.NS): downloading 2026-02-03 to 2026-02-03 (inclusive)
2026-02-04 05:33:00,498 INFO Shriram Pistons (SHRIPISTON.NS): downloading 2026-02-03 to 2026-02-03 (inclusive)
2026-02-04 05:33:01,795 INFO Nifty 50 Index (^NSEI): downloading 2026-02-03 to 2026-02-03 (inclusive)
2026-02-04 05:33:02,143 ERROR Failed processing Nifty 50 Index (^NSEI)
Traceback (most recent call last):
  File "/opt/airflow/stoploss_repo/src/stoploss/run_pipeline.py", line 405, in run_pipeline
    final_df.to_csv(final_path, index=False)
